"timestamp","system.slice/ModemManager.service::memory.current","system.slice/NetworkManager-dispatcher.service::memory.current","system.slice/NetworkManager.service::memory.current","system.slice/\x2esnapshots.mount::memory.current","system.slice/auditd.service::memory.current","system.slice/avahi-daemon.service::memory.current","system.slice/backup-rpmdb.service::memory.current","system.slice/backup-sysconfig.service::memory.current","system.slice/bluetooth.service::memory.current","system.slice/bolt.service::memory.current","system.slice/boot-efi.mount::memory.current","system.slice/boot-grub2-i386\x2dpc.mount::memory.current","system.slice/boot-grub2-x86_64\x2defi.mount::memory.current","system.slice/cgar_collector.service::memory.current","system.slice/chronyd.service::memory.current","system.slice/cron.service::memory.current","system.slice/cups.service::memory.current","system.slice/dbus.service::memory.current","system.slice/dev-system-swap.swap::memory.current","system.slice/display-manager.service::memory.current","system.slice/docker-2428ce1f049231393715e90fd02d680a73e0a7e3affa220eb11d5dde73fc3a19.scope::memory.current","system.slice/docker.service::memory.current","system.slice/firewalld.service::memory.current","system.slice/haveged.service::memory.current","system.slice/home.mount::memory.current","system.slice/irqbalance.service::memory.current","system.slice/isos.mount::memory.current","system.slice/libvirtd.service::memory.current","system.slice/logrotate.service::memory.current","system.slice/mcelog.service::memory.current","system.slice/opt.mount::memory.current","system.slice/polkit.service::memory.current","system.slice/postfix.service::memory.current","system.slice/power-profiles-daemon.service::memory.current","system.slice/root.mount::memory.current","system.slice/rsyslog.service::memory.current","system.slice/rtkit-daemon.service::memory.current","system.slice/smartd.service::memory.current","system.slice/snap-bare-5.mount::memory.current","system.slice/snap-core-14399.mount::memory.current","system.slice/snap-core-14447.mount::memory.current","system.slice/snap-core18-2667.mount::memory.current","system.slice/snap-core18-2679.mount::memory.current","system.slice/snap-gnome\x2d3\x2d34\x2d1804-77.mount::memory.current","system.slice/snap-gtk\x2dcommon\x2dthemes-1535.mount::memory.current","system.slice/snap-slack-68.mount::memory.current","system.slice/snap-wekan-1999.mount::memory.current","system.slice/snap.wekan.mongodb.service::memory.current","system.slice/snap.wekan.wekan.service::memory.current","system.slice/snapd.service::memory.current","system.slice/snapd.socket::memory.current","system.slice/snapper-timeline.service::memory.current","system.slice/snapperd.service::memory.current","system.slice/srv.mount::memory.current","system.slice/storage.mount::memory.current","system.slice/sysroot.mount::memory.current","system.slice/system-getty.slice::memory.current","system.slice/system-lvm2\x2dpvscan.slice::memory.current","system.slice/system-modprobe.slice::memory.current","system.slice/system-systemd\x2dbacklight.slice::memory.current","system.slice/system-systemd\x2dcryptsetup.slice::memory.current","system.slice/system-systemd\x2dfsck.slice::memory.current","system.slice/system-systemd\x2dhibernate\x2dresume.slice::memory.current","system.slice/systemd-hostnamed.service::memory.current","system.slice/systemd-journald.service::memory.current","system.slice/systemd-localed.service::memory.current","system.slice/systemd-logind.service::memory.current","system.slice/systemd-machined.service::memory.current","system.slice/systemd-timedated.service::memory.current","system.slice/systemd-udevd.service::memory.current","system.slice/tmp.mount::memory.current","system.slice/tuned.service::memory.current","system.slice/udisks2.service::memory.current","system.slice/upower.service::memory.current","system.slice/usr-local.mount::memory.current","system.slice/var-lib-docker.mount::memory.current","system.slice/var.mount::memory.current","system.slice/vm.mount::memory.current","system.slice/wpa_supplicant.service::memory.current"
"2023-02-09T09:32:06+01:00",12.1,"-",19.8,0.0,5.6,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,8.0,1.7,0.9,8.2,17.3,0.3,374.6,53.7,292.8,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,41.5,11.6,1.4,0.1,4.0,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.8,347.1,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:33:18+01:00",12.1,"-",19.8,0.0,5.6,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,11.0,1.7,0.9,8.2,17.3,0.3,373.0,53.7,292.6,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,41.5,11.6,1.4,0.1,4.0,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.8,348.0,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:34:50+01:00",12.1,"-",19.8,0.0,5.6,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.4,1.7,0.9,8.2,17.3,0.3,372.9,54.0,292.8,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,41.5,11.6,1.4,0.1,4.0,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.8,340.9,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:35:25+01:00",12.1,"-",19.8,0.0,5.6,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,379.8,54.0,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,41.5,11.6,1.4,0.1,4.0,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.8,344.2,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:36:19+01:00",12.1,"-",19.8,0.0,5.6,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.6,1.7,0.9,8.2,17.3,0.3,381.8,54.0,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,42.1,11.6,1.4,0.1,4.0,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.8,348.1,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:37:17+01:00",12.1,"-",19.8,0.0,5.6,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,9.5,1.7,0.9,8.2,17.3,0.3,384.5,54.0,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,42.3,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.8,348.1,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",73.2,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:38:07+01:00",12.1,"-",24.0,0.0,5.6,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.2,1.7,0.9,8.2,17.3,0.3,381.8,53.7,292.7,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,42.9,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.8,348.0,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:39:02+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.6,1.7,0.9,8.2,17.3,0.3,381.7,54.0,292.8,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,42.9,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,348.4,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:40:50+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,382.0,54.1,292.8,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,42.9,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,349.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:41:21+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,381.7,54.1,292.8,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,42.9,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,350.8,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:42:20+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.2,1.7,0.9,8.2,17.3,0.3,381.8,53.7,292.8,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,42.9,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,338.8,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:43:01+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,13.4,1.7,0.9,8.2,19.9,0.3,381.7,53.7,292.8,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.1,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,342.6,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",11.0,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:44:16+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,18.8,0.3,381.8,54.1,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.2,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,349.0,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",11.0,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:45:21+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,16.8,1.7,0.9,8.2,17.3,0.3,381.7,54.1,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.3,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,349.1,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:46:21+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.5,1.7,0.9,8.2,17.3,0.3,427.6,53.7,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,348.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:47:19+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,8.3,1.7,0.9,8.2,17.3,0.3,403.4,53.7,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,348.8,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:48:21+01:00",12.1,"-",24.0,0.0,5.7,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,8.6,1.7,0.9,8.2,17.3,0.3,391.5,53.7,292.7,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,163.9,349.1,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:49:29+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.6,1.7,0.9,8.2,17.3,0.3,381.8,53.9,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,165.2,349.2,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:50:29+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,11.0,1.7,0.9,8.2,17.3,0.3,381.8,54.0,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,165.7,353.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:51:21+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.2,1.7,0.9,8.2,17.3,0.3,381.7,54.0,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,165.7,344.6,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:52:50+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.4,1.7,0.9,8.2,17.3,0.3,396.5,53.7,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,167.7,350.8,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:53:29+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.4,1.7,0.9,8.2,17.3,0.3,381.7,53.7,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,167.8,350.6,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:54:21+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.2,1.7,0.9,8.2,17.3,0.3,381.7,54.1,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,167.8,350.8,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:55:29+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.5,1.7,0.9,8.2,17.3,0.3,381.7,54.1,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,167.8,350.2,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:56:21+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.0,1.7,0.9,8.2,17.3,0.3,381.8,54.1,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.5,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,167.8,350.4,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:57:21+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,8.8,1.7,0.9,8.2,17.3,0.3,417.8,53.7,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.2,354.8,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:58:50+01:00",12.1,"-",24.1,0.0,5.8,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,15.3,1.7,0.9,8.2,17.3,0.3,438.7,53.7,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.4,351.2,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T09:59:29+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.2,1.7,0.9,8.2,17.3,0.3,443.9,53.9,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.4,351.4,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:00:02+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,16.7,1.7,0.9,8.2,17.3,0.3,456.9,53.9,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.1,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.4,351.4,67.0,0.0,0.9,"-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",11.0,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:01:03+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,11.1,1.7,0.9,8.2,17.3,0.3,467.6,54.1,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.4,355.2,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:02:29+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,8.6,1.7,0.9,8.2,17.3,0.3,436.9,54.1,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.5,352.0,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:03:20+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.2,1.7,0.9,8.2,17.3,0.3,426.1,53.7,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.5,352.5,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:04:50+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.4,1.7,0.9,8.2,17.3,0.3,426.1,54.0,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.5,352.3,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:05:29+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,426.1,54.0,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.5,352.4,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:06:20+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.6,1.7,0.9,8.2,17.3,0.3,426.1,54.0,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.5,352.2,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:07:29+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.6,1.7,0.9,8.2,17.3,0.3,426.1,53.7,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.9,352.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:08:14+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.8,1.7,0.9,8.2,17.3,0.3,445.8,53.7,292.9,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.9,352.7,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:09:20+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,9.8,1.7,0.9,8.2,17.3,0.3,483.7,54.0,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.9,352.4,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
